"","id","ageGrp","sex","maritalStat","province","popCenter","eduLevel","feelRushed","extraTime","durSleep","durMealPrep","durEating","durAlone","durDriving","durWork","durShoolSite","durSchoolOnline","durStudy","MRW_20","MRW_30","MRW_40","worked12m","workedWeek","enrollStat","dailyTexts","timeSlowDown","timeWorkaholic","timeNotFamFriends","timeWantAlone","province_char","maritalStat_char","eduLevel_char","isFeelRushed"
"9895",19894,2,1,6,48,1,4,6,6,660,0,0,180,0,0,0,0,0,NA,2,2,2,2,NA,1,2,2,2,2,"AB","Single, never married","College, CEGEP, or other non-university certificate or dimploma",0
"9896",19895,5,2,5,46,1,1,3,3,600,0,60,720,0,0,0,0,0,NA,2,2,2,2,NA,3,2,1,2,2,"MB","Divorced","Less than high school dimploma or its equivalent",1
"9897",19896,4,2,2,13,1,2,6,3,510,30,45,840,0,450,0,0,0,NA,NA,NA,1,1,NA,2,2,2,2,2,"NB","Living common-law","High school diploma or equivalency",0
"9898",19897,6,2,5,35,1,4,1,6,480,120,150,870,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,1,1,"ON","Divorced","College, CEGEP, or other non-university certificate or dimploma",1
"9899",19898,4,1,6,24,1,1,2,3,480,45,25,1440,20,490,0,0,0,NA,NA,NA,1,1,NA,8,2,2,2,2,"QC","Single, never married","Less than high school dimploma or its equivalent",1
"9900",19899,4,1,1,10,2,NA,1,6,540,90,45,255,75,255,0,0,0,NA,NA,NA,1,1,NA,8,2,1,1,1,"NL","Married",NA,1
"9901",19900,5,2,1,24,2,2,1,6,495,65,85,40,40,395,0,0,0,NA,NA,NA,1,1,NA,1,2,2,2,2,"QC","Married","High school diploma or equivalency",1
"9902",19901,1,1,6,13,1,2,1,2,490,0,65,660,0,0,260,0,0,1,2,2,2,2,1,6,1,2,2,1,"NB","Single, never married","High school diploma or equivalency",1
"9903",19902,5,1,5,35,2,5,1,6,335,10,185,1275,300,530,0,0,0,NA,NA,NA,1,1,NA,1,2,2,2,2,"ON","Divorced","University certificate or dimploma below the bachelor's level",1
"9904",19903,6,2,3,59,1,6,2,6,435,100,15,980,90,0,0,0,0,NA,2,2,2,2,NA,1,2,2,2,2,"BC","Widowed","Bachelor's degree",1
"9905",19904,6,2,1,48,1,4,2,6,485,0,0,120,20,0,0,0,0,NA,2,2,2,2,NA,1,2,2,1,2,"AB","Married","College, CEGEP, or other non-university certificate or dimploma",1
"9906",19905,5,1,1,35,2,2,1,6,435,0,30,840,45,755,0,0,0,NA,NA,NA,1,1,NA,1,2,2,1,1,"ON","Married","High school diploma or equivalency",1
"9907",19906,2,2,6,24,2,3,1,6,390,10,0,485,100,435,0,0,0,NA,NA,NA,1,1,NA,2,2,2,2,2,"QC","Single, never married","Trade certificate or diploma",1
"9908",19907,5,2,1,35,1,4,4,6,520,135,60,260,0,0,0,0,0,NA,NA,NA,1,1,NA,1,2,2,2,2,"ON","Married","College, CEGEP, or other non-university certificate or dimploma",0
"9909",19908,5,1,1,35,1,6,2,2,455,30,60,575,115,480,0,0,0,NA,NA,NA,1,1,NA,1,1,2,1,1,"ON","Married","Bachelor's degree",1
"9910",19909,6,2,5,48,1,NA,1,6,695,0,65,825,0,480,0,0,0,NA,NA,NA,1,1,NA,8,1,2,2,1,"AB","Divorced",NA,1
"9911",19910,6,2,1,35,1,4,4,5,510,180,120,245,85,0,0,0,0,NA,2,2,2,2,NA,1,2,2,2,2,"ON","Married","College, CEGEP, or other non-university certificate or dimploma",0
"9912",19911,5,1,1,47,1,2,1,6,480,0,45,525,90,200,0,0,0,NA,NA,NA,1,1,NA,1,2,2,2,2,"SK","Married","High school diploma or equivalency",1
"9913",19912,5,1,2,59,1,4,2,4,630,0,45,510,120,385,0,0,0,NA,NA,NA,1,1,NA,8,1,2,2,2,"BC","Living common-law","College, CEGEP, or other non-university certificate or dimploma",1
"9914",19913,6,2,3,59,1,4,6,2,480,120,120,1020,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2,"BC","Widowed","College, CEGEP, or other non-university certificate or dimploma",0
"9915",19914,7,2,5,46,1,7,1,6,510,0,30,1380,0,0,0,0,0,NA,NA,NA,1,1,NA,8,2,2,2,2,"MB","Divorced","University certificate, diploma, degree above the BA level",1
"9916",19915,7,1,1,35,1,2,6,5,510,0,105,615,50,0,0,0,0,NA,2,2,2,2,NA,8,2,2,1,2,"ON","Married","High school diploma or equivalency",0
"9917",19916,7,2,1,59,1,7,3,6,465,0,180,360,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,1,2,"BC","Married","University certificate, diploma, degree above the BA level",1
"9918",19917,7,2,3,47,2,4,6,5,540,65,90,1135,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2,"SK","Widowed","College, CEGEP, or other non-university certificate or dimploma",0
"9919",19918,2,1,6,24,1,6,4,3,285,15,10,910,220,60,0,0,0,NA,NA,NA,1,1,NA,1,2,2,1,2,"QC","Single, never married","Bachelor's degree",0
"9920",19919,3,1,2,24,1,4,1,6,510,150,165,0,135,0,0,0,0,NA,NA,1,1,2,NA,1,2,1,1,2,"QC","Living common-law","College, CEGEP, or other non-university certificate or dimploma",1
"9921",19920,4,2,4,24,1,4,2,4,455,45,20,970,50,470,0,0,0,NA,NA,NA,1,1,NA,8,1,1,1,2,"QC","Separated","College, CEGEP, or other non-university certificate or dimploma",1
"9922",19921,7,2,5,11,3,4,6,6,600,180,20,1290,0,0,0,0,0,NA,2,2,2,2,NA,8,1,2,2,2,"PEI","Divorced","College, CEGEP, or other non-university certificate or dimploma",0
"9923",19922,6,2,1,24,2,1,2,6,490,20,80,510,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2,"QC","Married","Less than high school dimploma or its equivalent",1
"9924",19923,6,2,5,35,1,5,3,6,390,90,60,1440,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2,"ON","Divorced","University certificate or dimploma below the bachelor's level",1
"9925",19924,5,1,4,13,2,1,6,6,465,75,195,990,60,0,0,0,0,NA,NA,NA,1,1,NA,8,1,1,1,1,"NB","Separated","Less than high school dimploma or its equivalent",0
"9926",19925,6,2,3,13,2,4,3,3,540,60,35,1285,155,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2,"NB","Widowed","College, CEGEP, or other non-university certificate or dimploma",1
"9927",19926,3,1,1,24,1,2,5,5,510,30,0,1260,70,0,0,0,0,NA,NA,NA,1,1,NA,1,2,1,2,2,"QC","Married","High school diploma or equivalency",0
"9928",19927,1,1,6,24,1,2,2,2,540,0,135,1020,20,0,0,0,0,1,2,1,1,2,1,2,2,2,1,2,"QC","Single, never married","High school diploma or equivalency",1
"9929",19928,6,2,1,35,1,2,2,1,465,130,65,70,60,0,0,0,0,NA,2,2,2,2,NA,1,2,2,2,2,"ON","Married","High school diploma or equivalency",1
"9930",19929,5,1,2,10,2,3,4,6,430,15,25,1185,45,620,0,0,0,NA,NA,NA,1,1,NA,8,2,1,2,2,"NL","Living common-law","Trade certificate or diploma",0
"9931",19930,5,1,5,35,1,4,6,1,360,0,10,1440,0,0,0,0,0,NA,2,1,1,2,NA,1,2,2,1,2,"ON","Divorced","College, CEGEP, or other non-university certificate or dimploma",0
"9932",19931,3,2,1,35,1,4,1,6,480,90,15,640,70,510,0,0,0,NA,NA,NA,1,1,NA,8,2,2,1,2,"ON","Married","College, CEGEP, or other non-university certificate or dimploma",1
"9933",19932,6,2,3,35,1,4,3,4,515,70,45,1290,20,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2,"ON","Widowed","College, CEGEP, or other non-university certificate or dimploma",1
"9934",19933,3,2,6,24,2,NA,1,6,430,0,0,630,20,540,0,0,0,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,"QC","Single, never married",NA,1
"9935",19934,6,2,1,11,3,6,5,6,570,85,20,470,0,0,0,0,0,NA,2,2,2,2,NA,1,2,2,2,2,"PEI","Married","Bachelor's degree",0
"9936",19935,3,2,1,10,1,2,5,4,480,0,195,10,150,0,0,0,0,NA,NA,NA,1,1,NA,1,2,2,2,2,"NL","Married","High school diploma or equivalency",0
"9937",19936,4,2,1,35,1,2,2,1,460,90,0,390,0,510,0,0,0,NA,NA,NA,1,1,NA,8,2,2,1,1,"ON","Married","High school diploma or equivalency",1
"9938",19937,4,2,1,12,2,3,3,3,600,60,105,0,0,0,0,0,0,NA,NA,NA,1,1,NA,1,2,2,2,1,"NS","Married","Trade certificate or diploma",1
"9939",19938,7,1,1,24,1,2,5,4,1005,110,105,925,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2,"QC","Married","High school diploma or equivalency",0
"9940",19939,2,2,1,35,1,6,2,2,780,0,110,70,0,0,0,0,0,NA,NA,NA,1,1,NA,5,2,2,2,2,"ON","Married","Bachelor's degree",1
"9941",19940,4,2,1,12,1,7,1,6,280,35,60,395,165,510,0,0,0,NA,NA,NA,1,1,NA,3,2,1,1,2,"NS","Married","University certificate, diploma, degree above the BA level",1
"9942",19941,2,2,1,48,1,4,3,2,480,60,150,0,80,0,0,0,0,NA,2,1,1,2,NA,2,2,2,2,2,"AB","Married","College, CEGEP, or other non-university certificate or dimploma",1
"9943",19942,2,1,6,12,2,6,3,2,530,20,105,845,20,0,0,0,0,NA,1,1,1,2,NA,5,2,2,2,2,"NS","Single, never married","Bachelor's degree",1
"9944",19943,2,2,6,10,1,2,6,6,550,0,130,1020,0,0,360,0,0,1,2,2,2,2,1,2,2,2,2,2,"NL","Single, never married","High school diploma or equivalency",0
"9945",19944,5,2,1,35,1,NA,2,6,600,180,0,1300,0,0,0,0,0,NA,2,2,2,2,NA,8,1,2,1,2,"ON","Married",NA,1
"9946",19945,4,2,5,48,1,4,5,3,570,45,75,1425,55,0,0,0,0,NA,2,2,2,2,NA,1,2,2,2,2,"AB","Divorced","College, CEGEP, or other non-university certificate or dimploma",0
"9947",19946,6,2,3,59,1,6,6,2,545,45,125,1420,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,1,2,"BC","Widowed","Bachelor's degree",0
"9948",19947,5,2,6,24,1,4,3,6,565,0,65,1135,0,0,0,0,0,NA,2,1,1,2,NA,1,1,2,2,2,"QC","Single, never married","College, CEGEP, or other non-university certificate or dimploma",1
"9949",19948,3,2,4,35,1,2,1,6,420,15,0,630,100,565,0,0,0,NA,NA,NA,1,1,NA,2,2,2,1,2,"ON","Separated","High school diploma or equivalency",1
"9950",19949,7,2,1,35,1,2,1,6,540,0,0,90,60,0,0,0,0,NA,2,2,2,2,NA,8,1,1,2,2,"ON","Married","High school diploma or equivalency",1
"9951",19950,4,1,1,48,1,7,1,6,450,90,0,755,105,515,0,0,0,NA,NA,NA,1,1,NA,1,2,2,2,2,"AB","Married","University certificate, diploma, degree above the BA level",1
"9952",19951,6,2,3,47,2,1,6,6,785,130,75,1130,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2,"SK","Widowed","Less than high school dimploma or its equivalent",0
"9953",19952,5,2,1,12,1,2,2,5,380,40,95,275,40,490,0,0,0,NA,NA,NA,1,1,NA,1,2,1,2,2,"NS","Married","High school diploma or equivalency",1
"9954",19953,5,2,5,47,2,2,1,6,600,180,30,825,120,0,0,0,0,NA,NA,NA,1,1,NA,8,2,1,2,2,"SK","Divorced","High school diploma or equivalency",1
"9955",19954,6,1,5,24,1,7,1,6,620,75,120,1440,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,1,2,"QC","Divorced","University certificate, diploma, degree above the BA level",1
"9956",19955,6,1,1,59,1,1,6,6,620,45,105,0,10,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2,"BC","Married","Less than high school dimploma or its equivalent",0
"9957",19956,6,1,1,13,2,3,6,2,500,25,40,130,0,0,0,0,0,NA,NA,NA,1,1,NA,1,2,1,2,2,"NB","Married","Trade certificate or diploma",0
"9958",19957,2,1,2,24,1,6,2,6,540,0,75,1005,0,0,0,0,0,NA,NA,NA,1,1,NA,1,2,2,2,2,"QC","Living common-law","Bachelor's degree",1
"9959",19958,1,2,6,10,1,NA,5,3,690,0,60,510,0,480,0,0,0,NA,NA,NA,2,2,NA,7,2,2,2,2,"NL","Single, never married",NA,0
"9960",19959,2,2,6,24,1,4,2,2,660,0,0,1440,0,0,0,0,0,NA,NA,NA,1,1,NA,1,2,2,2,2,"QC","Single, never married","College, CEGEP, or other non-university certificate or dimploma",1
"9961",19960,2,1,1,35,1,6,2,6,420,30,150,780,0,450,0,0,0,NA,NA,NA,1,1,NA,6,1,1,1,2,"ON","Married","Bachelor's degree",1
"9962",19961,6,2,1,35,1,7,3,6,450,30,120,190,40,300,0,0,0,NA,NA,NA,1,1,NA,1,2,2,2,2,"ON","Married","University certificate, diploma, degree above the BA level",1
"9963",19962,1,2,6,46,1,NA,2,2,330,0,0,510,0,0,180,0,0,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,"MB","Single, never married",NA,1
"9964",19963,2,2,6,46,2,4,3,1,720,0,40,1440,200,0,0,0,0,NA,NA,NA,1,1,NA,4,1,2,2,2,"MB","Single, never married","College, CEGEP, or other non-university certificate or dimploma",1
"9965",19964,6,2,1,48,2,6,5,6,1275,135,0,0,0,0,0,0,0,NA,2,2,2,2,NA,1,2,2,2,2,"AB","Married","Bachelor's degree",0
"9966",19965,5,1,3,48,2,3,3,3,630,30,120,960,55,0,0,0,0,NA,NA,NA,1,1,NA,1,2,2,1,2,"AB","Widowed","Trade certificate or diploma",1
"9967",19966,2,2,1,59,1,2,2,2,450,85,20,120,60,0,0,0,30,NA,2,2,2,2,NA,1,2,2,1,1,"BC","Married","High school diploma or equivalency",1
"9968",19967,5,1,1,24,1,3,4,1,570,0,75,80,20,0,0,0,0,NA,1,2,2,2,NA,8,2,2,2,2,"QC","Married","Trade certificate or diploma",0
"9969",19968,5,1,5,47,2,4,6,6,660,0,0,905,40,490,0,0,0,NA,NA,NA,1,1,NA,8,2,2,2,2,"SK","Divorced","College, CEGEP, or other non-university certificate or dimploma",0
"9970",19969,4,2,2,59,1,1,1,1,330,0,35,0,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,1,1,"BC","Living common-law","Less than high school dimploma or its equivalent",1
"9971",19970,2,1,1,35,1,7,2,2,655,0,200,1165,0,0,0,0,0,NA,NA,NA,1,1,NA,1,2,1,1,2,"ON","Married","University certificate, diploma, degree above the BA level",1
"9972",19971,1,1,6,24,1,1,2,3,545,0,190,0,0,0,0,0,340,1,2,2,2,2,1,1,2,1,2,1,"QC","Single, never married","Less than high school dimploma or its equivalent",1
"9973",19972,2,2,2,47,2,2,1,6,690,60,0,0,0,0,0,0,0,NA,2,2,2,2,NA,1,2,2,2,1,"SK","Living common-law","High school diploma or equivalency",1
"9974",19973,6,2,1,35,2,4,6,2,465,90,120,720,45,0,0,0,0,NA,2,2,2,2,NA,1,2,2,2,2,"ON","Married","College, CEGEP, or other non-university certificate or dimploma",0
"9975",19974,3,1,6,24,1,1,1,3,450,20,50,880,55,455,0,0,0,NA,NA,NA,1,1,NA,1,2,1,2,2,"QC","Single, never married","Less than high school dimploma or its equivalent",1
"9976",19975,3,2,1,24,1,6,1,6,455,30,70,450,0,385,0,0,0,NA,NA,NA,1,1,NA,8,2,2,2,1,"QC","Married","Bachelor's degree",1
"9977",19976,4,2,3,11,3,1,3,1,620,0,0,1440,0,0,0,0,0,NA,2,2,2,2,NA,5,2,2,1,2,"PEI","Widowed","Less than high school dimploma or its equivalent",1
"9978",19977,3,1,2,24,1,5,2,5,480,0,195,20,0,0,0,0,0,NA,NA,NA,1,1,NA,1,2,1,1,1,"QC","Living common-law","University certificate or dimploma below the bachelor's level",1
"9979",19978,6,1,5,24,2,6,5,6,505,45,90,1335,70,0,0,0,0,NA,2,1,1,2,NA,1,2,2,2,2,"QC","Divorced","Bachelor's degree",0
"9980",19979,3,2,1,24,1,2,1,3,615,0,90,315,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,1,2,"QC","Married","High school diploma or equivalency",1
"9981",19980,2,1,6,24,1,4,2,6,480,0,50,780,0,0,0,0,850,1,2,1,1,2,1,2,2,2,2,1,"QC","Single, never married","College, CEGEP, or other non-university certificate or dimploma",1
"9982",19981,6,1,6,35,1,NA,6,6,600,0,75,1440,0,0,0,0,0,NA,NA,NA,1,1,NA,8,2,2,2,2,"ON","Single, never married",NA,0
"9983",19982,2,2,2,12,1,4,1,6,215,30,30,575,90,575,0,0,0,NA,NA,NA,1,1,NA,2,2,1,1,2,"NS","Living common-law","College, CEGEP, or other non-university certificate or dimploma",1
"9984",19983,5,2,3,24,2,7,2,6,525,50,45,1440,75,0,0,0,0,NA,NA,NA,1,1,NA,1,2,2,1,2,"QC","Widowed","University certificate, diploma, degree above the BA level",1
"9985",19984,4,1,5,13,1,2,3,1,600,45,90,510,110,0,0,0,0,NA,2,2,1,2,NA,7,2,NA,2,NA,"NB","Divorced","High school diploma or equivalency",1
"9986",19985,4,2,1,13,1,2,1,6,1085,0,145,620,20,0,0,0,0,NA,2,2,2,2,NA,3,1,2,1,2,"NB","Married","High school diploma or equivalency",1
"9987",19986,2,1,1,35,1,4,1,5,480,0,10,110,90,510,0,0,0,NA,NA,NA,1,1,NA,2,2,2,2,1,"ON","Married","College, CEGEP, or other non-university certificate or dimploma",1
"9988",19987,4,1,5,10,1,2,3,3,525,10,25,820,80,500,0,0,0,NA,NA,NA,1,1,NA,1,1,1,1,2,"NL","Divorced","High school diploma or equivalency",1
"9989",19988,7,2,4,24,1,4,6,6,510,30,165,1440,0,0,0,0,0,NA,2,1,1,2,NA,8,2,2,2,2,"QC","Separated","College, CEGEP, or other non-university certificate or dimploma",0
"9990",19989,2,2,1,10,1,6,2,6,450,0,105,120,0,0,0,0,0,NA,NA,NA,1,1,NA,2,2,2,2,2,"NL","Married","Bachelor's degree",1
"9991",19990,2,1,6,59,1,5,1,3,361,0,0,526,30,854,0,0,0,NA,NA,NA,1,1,NA,1,2,1,1,2,"BC","Single, never married","University certificate or dimploma below the bachelor's level",1
"9992",19991,4,2,6,24,1,4,1,6,450,0,0,815,140,435,0,0,0,NA,NA,NA,1,1,NA,8,1,2,2,2,"QC","Single, never married","College, CEGEP, or other non-university certificate or dimploma",1
"9993",19992,4,2,5,12,1,2,3,6,440,50,90,1380,0,510,0,0,0,NA,NA,NA,1,1,NA,6,1,1,2,1,"NS","Divorced","High school diploma or equivalency",1
"9994",19993,3,2,1,24,1,2,1,3,480,0,70,485,70,405,0,0,0,NA,NA,NA,1,1,NA,3,2,2,2,2,"QC","Married","High school diploma or equivalency",1
"9995",19994,3,2,1,24,1,6,1,6,750,165,0,0,15,210,0,0,0,NA,NA,NA,1,1,NA,1,2,2,2,2,"QC","Married","Bachelor's degree",1
"9996",19995,2,2,2,48,1,6,1,6,480,0,80,95,60,595,0,0,0,NA,NA,NA,1,1,NA,1,2,2,2,2,"AB","Living common-law","Bachelor's degree",1
"9997",19996,6,1,3,12,2,3,5,3,555,0,0,895,260,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2,"NS","Widowed","Trade certificate or diploma",0
"9998",19997,5,1,4,35,1,4,2,3,465,45,90,930,65,390,0,0,0,NA,NA,NA,1,1,NA,1,2,1,1,2,"ON","Separated","College, CEGEP, or other non-university certificate or dimploma",1
"9999",19998,6,2,3,46,1,4,1,6,285,15,120,1065,65,0,0,0,0,NA,NA,NA,1,1,NA,3,2,1,2,1,"MB","Widowed","College, CEGEP, or other non-university certificate or dimploma",1
"10000",19999,2,2,1,47,1,4,2,6,480,135,130,275,105,0,0,0,0,NA,NA,NA,1,1,NA,2,2,2,2,1,"SK","Married","College, CEGEP, or other non-university certificate or dimploma",1
"10001",20000,4,1,1,13,1,3,2,5,540,110,40,210,135,0,0,0,0,NA,NA,1,1,2,NA,8,2,1,1,2,"NB","Married","Trade certificate or diploma",1
"10002",20001,1,2,6,47,1,3,2,6,255,270,135,190,25,0,0,0,0,NA,NA,NA,1,1,1,2,2,1,1,1,"SK","Single, never married","Trade certificate or diploma",1
"10003",20002,4,1,1,59,1,NA,6,3,720,0,30,720,0,0,0,0,0,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,"BC","Married",NA,0
"10004",20003,5,1,1,13,2,4,4,4,490,0,115,665,40,565,0,0,0,NA,NA,NA,1,1,NA,1,1,2,2,2,"NB","Married","College, CEGEP, or other non-university certificate or dimploma",0
"10005",20004,1,2,2,12,1,4,1,5,640,45,30,395,0,0,0,0,295,1,2,1,1,2,1,5,2,2,1,2,"NS","Living common-law","College, CEGEP, or other non-university certificate or dimploma",1
"10006",20005,6,1,3,13,1,1,6,6,420,55,40,1440,20,480,0,0,0,NA,NA,NA,1,1,NA,8,2,2,2,2,"NB","Widowed","Less than high school dimploma or its equivalent",0
"10007",20006,1,2,6,59,1,1,2,2,660,0,35,780,0,0,0,0,0,2,2,1,1,2,2,7,2,2,1,2,"BC","Single, never married","Less than high school dimploma or its equivalent",1
"10008",20007,6,2,1,11,3,4,3,6,630,100,50,660,20,0,0,0,0,NA,2,2,2,2,NA,8,2,1,2,1,"PEI","Married","College, CEGEP, or other non-university certificate or dimploma",1
"10009",20008,4,2,1,10,1,4,3,1,675,0,50,0,0,0,0,0,0,NA,2,2,2,2,NA,2,2,2,2,2,"NL","Married","College, CEGEP, or other non-university certificate or dimploma",1
"10010",20009,7,1,3,35,2,3,6,1,480,0,40,1310,40,0,0,0,0,NA,2,2,2,2,NA,8,1,2,2,2,"ON","Widowed","Trade certificate or diploma",0
"10011",20010,3,2,5,35,1,7,1,5,485,20,0,695,25,75,0,0,0,NA,NA,NA,1,1,NA,5,2,2,1,1,"ON","Divorced","University certificate, diploma, degree above the BA level",1
"10012",20011,5,1,6,35,2,NA,4,6,615,0,110,1440,0,0,0,0,0,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,"ON","Single, never married",NA,0
"10013",20012,6,2,3,24,2,1,6,6,790,0,170,1200,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2,"QC","Widowed","Less than high school dimploma or its equivalent",0
"10014",20013,5,2,5,35,1,6,6,1,530,105,155,1320,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2,"ON","Divorced","Bachelor's degree",0
"10015",20014,4,2,6,59,1,3,3,6,720,0,0,960,510,0,0,0,0,NA,NA,NA,1,1,NA,3,2,1,2,2,"BC","Single, never married","Trade certificate or diploma",1
"10016",20015,4,1,1,13,1,2,2,2,390,50,45,400,105,0,0,0,0,NA,1,1,1,2,NA,8,2,2,1,1,"NB","Married","High school diploma or equivalency",1
"10017",20016,2,2,4,35,2,4,1,6,600,50,30,910,0,0,0,0,0,NA,NA,NA,1,1,NA,7,2,2,1,2,"ON","Separated","College, CEGEP, or other non-university certificate or dimploma",1
"10018",20017,4,1,1,10,2,6,2,4,435,0,40,200,90,505,0,0,0,NA,NA,NA,1,1,NA,1,2,2,2,2,"NL","Married","Bachelor's degree",1
"10019",20018,6,1,1,46,2,1,2,1,480,40,180,600,0,590,0,0,0,NA,NA,NA,1,1,NA,8,1,2,2,2,"MB","Married","Less than high school dimploma or its equivalent",1
"10020",20019,3,1,1,48,1,2,1,2,420,70,120,550,170,0,0,0,0,NA,NA,NA,1,1,NA,5,2,2,1,2,"AB","Married","High school diploma or equivalency",1
"10021",20020,5,1,6,12,2,1,3,2,540,0,30,1440,0,0,0,0,0,NA,NA,NA,1,1,NA,8,2,2,2,2,"NS","Single, never married","Less than high school dimploma or its equivalent",1
"10022",20021,5,2,1,12,2,1,4,2,785,60,15,1260,20,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2,"NS","Married","Less than high school dimploma or its equivalent",0
"10023",20022,2,1,1,10,1,6,2,4,540,0,45,145,40,420,0,0,0,NA,NA,NA,1,1,NA,2,2,2,1,2,"NL","Married","Bachelor's degree",1
"10024",20023,5,2,1,12,1,7,2,5,510,30,120,595,80,0,0,0,0,NA,2,1,1,2,NA,1,2,2,1,2,"NS","Married","University certificate, diploma, degree above the BA level",1
"10025",20024,6,2,1,35,2,2,3,6,480,60,90,600,60,0,0,0,0,NA,NA,NA,1,1,NA,2,1,1,1,1,"ON","Married","High school diploma or equivalency",1
"10026",20025,4,1,1,35,1,4,1,3,420,0,30,150,40,580,0,0,0,NA,NA,NA,1,1,NA,7,2,2,1,2,"ON","Married","College, CEGEP, or other non-university certificate or dimploma",1
"10027",20026,2,1,1,48,2,1,3,6,495,20,90,0,80,0,0,0,0,NA,NA,NA,1,1,NA,1,2,2,2,2,"AB","Married","Less than high school dimploma or its equivalent",1
"10028",20027,4,2,1,13,1,4,1,2,770,10,50,0,50,0,0,0,0,NA,2,1,1,2,NA,1,2,2,1,2,"NB","Married","College, CEGEP, or other non-university certificate or dimploma",1
"10029",20028,6,1,1,35,1,7,1,6,560,0,15,760,70,510,0,0,0,NA,NA,NA,1,1,NA,8,1,2,2,2,"ON","Married","University certificate, diploma, degree above the BA level",1
"10030",20029,3,1,1,13,1,4,1,2,345,40,30,75,35,485,0,0,0,NA,NA,NA,1,1,NA,8,1,2,1,2,"NB","Married","College, CEGEP, or other non-university certificate or dimploma",1
"10031",20030,6,1,1,35,1,7,6,1,470,0,20,170,210,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2,"ON","Married","University certificate, diploma, degree above the BA level",0
"10032",20031,4,2,1,48,2,4,6,3,420,135,220,560,60,0,0,0,0,NA,NA,NA,1,1,NA,2,2,2,1,2,"AB","Married","College, CEGEP, or other non-university certificate or dimploma",0
"10033",20032,3,2,1,48,1,6,1,4,485,0,130,80,105,550,0,0,0,NA,NA,NA,1,1,NA,1,2,1,1,1,"AB","Married","Bachelor's degree",1
"10034",20033,5,1,4,59,1,2,1,4,570,0,90,1380,75,0,0,0,0,NA,2,1,1,2,NA,1,2,2,2,2,"BC","Separated","High school diploma or equivalency",1
"10035",20034,5,2,5,35,1,6,3,6,620,0,60,1055,80,0,0,0,0,NA,NA,NA,1,1,NA,1,2,2,2,2,"ON","Divorced","Bachelor's degree",1
"10036",20035,6,2,3,24,2,6,1,2,470,120,15,1165,95,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2,"QC","Widowed","Bachelor's degree",1
"10037",20036,5,1,1,24,1,6,2,3,720,0,180,540,60,0,0,0,0,NA,NA,NA,1,1,NA,1,2,1,2,2,"QC","Married","Bachelor's degree",1
"10038",20037,3,1,2,24,2,6,3,3,780,90,120,420,0,0,0,0,0,NA,NA,NA,1,1,NA,8,2,2,2,2,"QC","Living common-law","Bachelor's degree",1
"10039",20038,2,1,1,59,1,4,3,2,480,0,60,490,0,450,0,0,0,NA,NA,NA,1,1,2,1,2,2,1,NA,"BC","Married","College, CEGEP, or other non-university certificate or dimploma",1
"10040",20039,7,2,2,24,1,3,3,6,390,105,135,600,0,0,0,0,0,NA,2,2,2,2,NA,1,2,2,2,2,"QC","Living common-law","Trade certificate or diploma",1
"10041",20040,2,1,1,48,1,2,3,3,530,0,70,600,60,600,0,0,0,NA,NA,NA,1,1,NA,1,2,1,2,2,"AB","Married","High school diploma or equivalency",1
"10042",20041,6,2,1,59,2,5,1,3,380,70,60,735,50,0,0,0,0,NA,2,1,1,2,NA,8,2,2,2,2,"BC","Married","University certificate or dimploma below the bachelor's level",1
"10043",20042,5,2,1,35,2,2,6,3,480,150,0,90,0,0,0,0,0,NA,1,2,2,2,NA,2,2,2,2,2,"ON","Married","High school diploma or equivalency",0
"10044",20043,5,1,1,11,3,3,3,4,470,0,90,370,95,0,0,0,0,NA,NA,NA,1,1,NA,8,2,2,2,2,"PEI","Married","Trade certificate or diploma",1
"10045",20044,4,2,6,59,1,6,5,6,675,60,135,1440,0,0,0,0,0,NA,NA,NA,1,1,NA,1,2,2,2,2,"BC","Single, never married","Bachelor's degree",0
