PUMFID,ageGrp,sex,maritalStat,province,popCenter,eduLevel,feelRushed,extraTime,durSleep,durMealPrep,durEating,durAlone,durDriving,durWork,durShoolSite,durSchoolOnline,durStudy,mainStudy,mainJobHunting,mainWork,worked12m,workedWeek,enrollStat,dailyTexts,timeSlowDown,timeWorkaholic,timeNotFamFriends,timeWantAlone
21314,7,2,1,46,1,4,3,6,525,90,220,180,0,0,0,0,0,NA,2,2,2,2,NA,1,2,2,2,2
21315,6,2,1,10,1,4,3,6,525,0,105,330,65,440,0,0,0,NA,NA,NA,1,1,NA,1,2,2,2,2
21316,6,2,5,12,2,3,6,1,310,20,10,1440,255,0,0,0,0,NA,2,2,2,2,NA,8,1,1,1,2
21317,3,1,1,48,1,3,3,3,510,60,60,500,270,180,0,0,0,NA,NA,NA,1,1,NA,3,NA,2,1,2
21318,6,2,1,12,1,6,5,5,490,110,0,180,10,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,1
21319,4,1,1,59,1,7,1,2,540,90,30,90,90,270,0,0,0,NA,NA,NA,1,1,NA,1,2,1,2,1
21320,3,2,5,35,1,4,2,4,610,150,0,680,0,0,0,0,0,NA,1,1,1,2,NA,6,2,2,2,1
21321,6,2,1,24,1,1,6,6,750,0,120,180,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
21322,6,1,5,24,1,2,6,6,585,0,100,930,80,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
21323,5,2,1,46,2,2,2,6,540,20,80,830,60,0,0,0,0,NA,2,1,1,2,NA,8,2,2,1,2
21324,7,1,4,24,1,1,6,6,540,45,0,835,20,0,0,0,0,NA,2,2,2,2,NA,8,2,1,2,2
21325,3,2,1,35,1,7,1,5,390,30,55,215,45,560,0,0,0,NA,NA,NA,1,1,NA,1,2,2,2,2
21326,2,2,2,35,1,7,1,2,445,10,195,525,70,440,0,0,0,NA,NA,NA,1,1,NA,4,2,2,1,2
21327,5,1,1,35,1,6,3,2,510,90,120,380,75,0,0,0,0,NA,NA,NA,1,1,NA,1,2,1,2,2
21328,7,2,3,35,1,4,6,6,660,120,45,1290,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
21329,4,2,1,48,1,5,1,3,495,30,0,1230,95,0,0,0,0,NA,2,1,1,2,NA,2,2,1,1,2
21330,3,2,1,35,1,5,2,4,405,120,195,625,0,0,0,0,0,NA,NA,NA,1,1,NA,3,2,2,2,2
21331,4,1,1,35,1,4,6,6,450,40,80,365,70,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
21332,4,1,1,11,3,1,2,2,630,25,75,30,0,0,0,0,0,NA,NA,NA,1,1,NA,1,2,2,1,2
21333,5,1,6,35,1,6,3,2,575,50,25,1290,105,0,0,0,0,NA,NA,1,1,2,NA,1,2,2,2,2
21334,7,2,3,24,2,2,4,3,450,45,90,1440,0,0,0,0,0,NA,2,2,2,2,NA,8,1,1,2,2
21335,5,2,6,59,1,7,2,6,600,0,60,1380,65,0,0,0,0,NA,2,2,2,2,NA,8,1,2,2,2
21336,3,2,1,48,1,6,1,3,485,10,20,150,30,690,0,0,0,NA,NA,NA,1,1,NA,2,2,1,1,2
21337,2,1,6,24,1,3,1,3,300,10,10,530,130,865,0,0,0,NA,NA,NA,1,1,NA,2,1,1,1,2
21338,5,2,5,35,1,2,1,3,500,90,30,1110,0,480,0,0,0,NA,NA,NA,1,1,2,2,2,1,1,2
21339,5,1,1,46,1,7,2,5,510,60,210,510,0,0,0,0,0,NA,2,1,1,2,NA,1,2,2,2,2
21340,5,2,6,24,1,6,4,4,605,120,165,950,35,0,0,0,0,NA,2,2,2,2,NA,1,2,2,2,2
21341,4,2,6,24,1,7,1,6,230,0,0,180,60,405,0,0,0,NA,NA,NA,1,1,NA,7,1,1,2,2
21342,7,1,1,35,1,1,2,2,600,0,150,435,90,0,0,0,0,NA,2,2,2,2,NA,8,1,2,2,2
21343,7,2,3,24,1,1,6,6,660,0,150,1440,0,0,0,0,0,NA,2,2,2,2,NA,8,2,1,2,2
21344,5,2,1,47,2,2,3,6,465,85,85,785,0,0,0,0,0,NA,2,2,2,2,NA,2,2,2,2,2
21345,6,2,3,12,2,1,2,1,935,0,75,1010,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
21346,5,2,1,35,2,5,2,6,570,45,90,215,30,0,0,0,0,NA,NA,NA,1,1,NA,1,2,1,2,2
21347,4,2,2,24,1,6,1,6,195,0,10,110,185,215,0,0,0,NA,NA,NA,1,1,NA,1,2,1,2,1
21348,1,1,6,48,1,6,1,1,485,0,15,545,0,570,0,0,0,NA,NA,2,2,2,NA,3,1,2,2,1
21349,5,1,6,11,3,2,4,4,470,10,15,1405,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
21350,3,1,6,35,1,6,1,2,420,30,0,765,60,660,0,0,0,NA,NA,NA,1,1,NA,2,2,2,1,2
21351,5,2,3,48,1,NA,6,4,540,0,240,1060,10,0,0,0,0,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA
21352,4,2,6,35,1,6,1,5,425,120,10,1245,0,0,0,0,0,NA,2,1,1,2,NA,2,2,2,2,2
21353,7,2,3,35,2,2,6,6,600,60,120,1200,30,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
21354,4,1,1,59,1,6,3,6,480,0,100,510,0,0,0,0,0,NA,NA,NA,1,1,NA,8,2,2,2,2
21355,5,2,1,35,1,1,6,6,560,150,380,740,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,1
21356,2,2,1,24,1,4,1,3,465,60,0,45,35,450,0,0,0,NA,NA,NA,1,1,NA,2,2,2,2,1
21357,6,1,5,11,3,1,6,6,570,0,90,1050,0,0,0,0,0,NA,2,1,1,2,NA,8,2,1,2,2
21358,7,1,1,24,2,6,5,6,615,0,180,15,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,NA,2
21359,4,2,1,48,1,7,2,5,480,145,0,120,45,0,0,0,0,NA,2,2,2,2,NA,1,2,2,2,2
21360,1,1,6,35,1,1,1,3,805,180,0,920,0,0,330,0,75,1,1,2,2,2,1,7,1,1,2,2
21361,1,1,6,11,3,1,3,3,470,0,160,920,0,0,0,0,0,1,2,2,2,2,1,8,2,1,2,2
21362,7,2,1,24,2,4,3,6,590,75,100,705,10,0,0,0,0,NA,2,2,2,2,NA,1,1,2,2,2
21363,3,1,6,13,2,6,2,4,300,0,30,660,130,670,0,0,0,NA,NA,NA,1,1,NA,3,2,2,1,1
21364,3,2,2,47,1,6,5,4,720,240,60,0,60,0,0,0,0,NA,2,2,2,2,NA,2,2,2,2,1
21365,4,2,6,46,1,6,5,2,390,0,0,530,90,505,0,0,0,NA,NA,NA,1,1,NA,1,2,2,1,2
21366,3,1,6,47,1,1,1,3,480,35,20,1100,30,565,0,0,0,NA,NA,NA,1,1,NA,1,2,1,2,2
21367,7,1,3,35,1,1,3,2,435,0,210,1320,20,0,0,0,0,NA,2,2,2,2,NA,8,1,2,2,2
21368,1,2,6,13,1,1,3,2,390,0,15,0,0,690,120,0,50,1,2,1,1,2,1,4,2,2,2,2
21369,5,1,1,46,1,2,1,6,405,0,0,45,110,0,0,0,0,NA,NA,NA,1,1,NA,2,1,2,2,2
21370,6,2,1,24,1,6,6,6,580,30,145,70,0,0,0,0,0,NA,2,2,2,2,NA,1,2,2,2,2
21371,2,2,6,35,1,2,3,5,495,0,55,290,45,410,0,0,0,NA,NA,NA,1,1,NA,1,2,2,1,2
21372,4,1,1,35,1,2,1,5,510,30,45,465,50,400,0,0,0,NA,NA,NA,1,1,NA,2,2,1,1,2
21373,7,1,1,35,1,6,6,3,630,170,45,45,0,0,0,0,0,NA,2,2,2,2,NA,1,2,2,2,2
21374,3,2,1,13,1,5,2,6,640,40,50,90,0,0,0,0,0,NA,NA,NA,1,1,NA,3,2,2,1,1
21375,7,2,1,12,2,1,4,2,540,0,90,360,20,300,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
21376,5,2,6,24,1,2,6,6,615,10,155,1020,25,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
21377,5,2,1,35,2,7,2,5,495,465,0,240,0,240,0,0,0,NA,NA,NA,1,1,NA,7,2,2,2,2
21378,5,1,1,35,1,4,3,3,375,0,0,205,170,530,0,0,0,NA,NA,NA,1,1,NA,1,1,1,1,2
21379,4,1,2,59,1,2,2,6,850,150,30,710,0,0,0,0,0,NA,NA,2,2,2,NA,1,2,2,2,2
21380,2,1,6,48,1,3,3,2,390,0,90,1095,195,460,0,0,0,NA,NA,NA,1,1,NA,4,1,2,2,2
21381,7,2,3,24,1,1,6,6,420,0,0,1140,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
21382,5,1,5,47,1,3,2,4,875,70,145,1325,50,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
21383,3,1,5,11,3,4,1,6,520,20,100,0,65,0,0,0,0,NA,NA,NA,1,1,NA,7,1,1,1,2
21384,2,2,6,46,2,2,1,3,420,0,0,595,155,510,0,0,0,NA,NA,NA,1,1,NA,3,2,2,2,1
21385,3,2,1,46,1,7,2,6,495,0,15,165,0,0,0,0,0,NA,NA,NA,1,1,NA,2,2,2,2,1
21386,2,2,1,35,1,4,3,5,395,0,125,510,0,0,0,0,0,NA,NA,NA,1,1,NA,2,2,2,2,2
21387,4,2,4,35,1,2,2,6,580,95,120,795,10,0,0,0,0,NA,NA,NA,1,1,NA,2,2,2,1,2
21388,5,1,1,35,1,NA,1,1,10,0,0,1440,0,1070,0,0,0,NA,NA,NA,1,1,NA,1,1,1,1,2
21389,5,1,1,10,1,2,1,6,470,30,60,85,25,720,0,0,0,NA,NA,NA,1,1,NA,1,2,2,1,1
21390,6,1,1,35,1,7,1,6,360,30,45,440,0,805,0,0,0,NA,NA,NA,1,1,NA,1,2,2,2,2
21391,6,2,3,10,1,4,2,6,520,0,120,930,20,0,0,0,0,NA,2,2,2,2,NA,1,1,2,2,2
21392,5,2,1,24,1,7,1,6,420,100,60,530,125,210,0,0,0,NA,NA,NA,1,1,NA,1,2,2,2,2
21393,6,2,3,47,1,2,5,3,600,60,90,1360,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,1,2
21394,2,1,2,35,1,6,2,2,495,0,360,165,75,0,0,0,0,NA,NA,NA,1,1,2,7,2,2,1,2
21395,7,1,3,35,1,1,5,6,735,75,90,1005,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
21396,1,1,5,48,2,NA,1,3,450,60,90,1190,120,0,300,0,90,1,2,1,1,2,1,3,2,1,2,2
21397,6,2,2,13,1,NA,6,4,420,0,70,1050,0,0,0,0,0,NA,NA,NA,2,2,NA,8,1,1,1,1
21398,5,2,1,24,1,4,1,6,660,0,90,305,10,190,0,0,0,NA,NA,NA,1,1,NA,1,2,2,2,2
21399,1,2,6,10,1,2,1,4,540,60,0,900,0,0,0,0,300,2,2,2,2,2,1,2,1,2,2,2
21400,6,1,1,13,1,4,3,2,750,35,25,110,50,0,0,0,0,NA,2,2,2,2,NA,1,2,2,2,2
21401,4,1,2,24,1,3,1,6,330,25,30,990,55,780,0,0,0,NA,NA,NA,1,1,NA,1,1,1,1,2
21402,7,2,3,46,2,1,6,6,530,60,105,1275,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
21403,4,2,3,35,1,6,1,6,510,0,30,890,85,0,0,0,0,NA,2,1,1,2,NA,1,2,2,2,2
21404,3,1,6,59,1,2,1,2,590,45,30,905,65,480,0,0,0,NA,NA,NA,1,1,NA,NA,1,1,1,2
21405,3,2,1,59,1,6,2,6,470,70,30,30,40,495,0,0,0,NA,NA,NA,1,1,NA,1,2,2,1,1
21406,3,1,1,12,1,6,1,3,330,0,30,330,105,435,0,0,0,NA,NA,NA,1,1,NA,1,2,1,2,2
21407,3,1,1,24,2,4,1,4,445,0,40,680,0,670,0,0,0,NA,NA,NA,1,1,NA,1,2,1,1,2
21408,3,1,6,24,2,2,3,6,595,110,75,890,0,0,0,0,90,NA,NA,NA,1,1,NA,1,2,2,1,2
21409,4,1,1,10,1,4,1,2,540,230,55,240,60,0,0,0,0,NA,NA,NA,1,1,NA,1,1,1,1,2
21410,6,1,1,24,1,2,4,6,615,0,170,330,60,0,0,0,0,NA,2,1,1,2,NA,8,2,1,2,1
21411,7,1,1,35,1,5,1,6,690,120,80,0,30,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
21412,4,2,1,47,2,5,1,2,430,30,0,755,40,545,0,0,0,NA,NA,NA,1,1,NA,3,2,1,1,1
21413,1,2,6,59,1,1,1,3,525,0,30,0,0,0,335,0,75,1,2,2,2,2,1,7,2,1,2,2
21414,3,1,1,10,2,2,3,4,550,110,90,525,190,0,0,0,0,NA,2,1,1,2,NA,1,2,2,2,2
21415,6,2,5,47,2,2,3,1,540,50,0,1430,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
21416,7,1,6,24,1,4,2,6,420,85,95,1245,20,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
21417,2,1,6,46,1,5,3,2,410,75,105,495,20,420,0,0,0,NA,NA,NA,1,1,2,3,2,2,2,2
21418,6,2,6,24,1,3,6,6,600,60,60,1440,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
21419,5,2,2,35,1,7,1,5,435,30,60,350,40,720,0,0,0,NA,NA,NA,1,1,NA,1,2,2,1,2
21420,4,1,1,35,1,6,1,2,435,100,55,620,90,0,0,0,0,3,1,1,1,2,3,1,2,1,2,2
21421,6,2,3,35,1,2,2,6,540,75,570,970,30,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
21422,7,2,1,12,1,1,1,6,480,105,20,915,150,0,0,0,0,NA,2,2,2,2,NA,8,2,1,1,2
21423,6,2,3,11,3,5,3,2,390,35,150,695,40,0,0,0,0,NA,2,1,1,2,NA,8,2,2,1,2
21424,1,1,1,46,1,2,2,6,420,0,85,485,20,530,0,0,0,NA,2,1,1,2,NA,1,1,2,1,2
21425,3,1,1,24,1,4,2,6,460,100,30,170,65,480,0,0,0,NA,NA,NA,1,1,NA,1,2,2,2,1
21426,4,1,6,24,1,6,6,6,420,180,120,1440,0,0,0,0,0,NA,NA,NA,1,1,NA,1,1,1,2,2
21427,4,2,4,59,1,4,1,6,450,90,100,935,135,0,0,0,0,NA,NA,NA,1,1,NA,3,2,2,1,2
21428,1,1,6,24,1,1,2,3,530,0,90,465,0,0,0,0,0,1,2,1,1,2,1,3,2,2,2,2
21429,7,2,3,13,2,3,6,1,580,60,40,1440,50,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
21430,2,2,6,13,1,2,1,6,480,10,0,65,0,450,0,0,0,NA,NA,NA,1,1,NA,3,2,1,1,2
21431,4,2,1,13,2,4,2,2,490,15,165,1170,0,0,0,0,0,NA,NA,NA,1,1,NA,8,2,2,1,2
21432,6,2,5,10,2,1,3,6,600,0,240,1080,120,0,0,0,0,NA,2,2,2,2,NA,8,2,1,2,2
21433,1,1,6,24,1,2,2,3,720,0,120,1200,0,0,0,0,150,1,2,1,1,2,1,7,2,2,2,2
21434,5,1,1,24,1,1,6,6,600,20,170,160,50,480,0,0,0,NA,NA,NA,1,1,NA,8,1,1,2,2
21435,3,2,2,59,1,5,2,3,660,0,185,1180,50,0,0,0,0,NA,NA,NA,1,1,NA,2,1,2,2,2
21436,4,1,1,13,2,6,6,1,405,165,20,315,35,0,0,0,0,NA,2,2,2,2,NA,1,2,1,2,2
21437,2,2,1,35,1,6,1,3,490,15,0,530,105,0,0,0,10,NA,2,1,1,2,2,3,1,1,1,1
21438,4,1,3,10,1,4,3,1,515,0,20,20,0,680,0,0,0,NA,NA,NA,1,1,NA,8,2,1,1,2
21439,5,1,1,48,2,4,1,2,345,0,60,360,195,735,0,0,0,NA,NA,NA,1,1,NA,1,2,1,2,2
21440,3,1,1,59,1,7,1,6,195,0,0,1285,540,480,0,0,0,NA,NA,NA,1,1,NA,5,2,1,1,2
21441,2,1,6,48,1,4,3,3,380,165,405,875,0,0,0,0,0,NA,NA,NA,1,1,NA,1,2,2,2,2
21442,2,2,1,48,1,5,2,6,660,0,0,130,15,0,0,0,0,NA,2,1,1,2,NA,3,2,2,2,1
21443,4,2,1,35,1,5,2,6,570,120,60,460,10,0,0,0,0,NA,NA,NA,1,1,NA,1,2,2,1,2
21444,4,1,6,59,2,2,2,3,540,0,0,1440,60,450,0,0,0,NA,NA,NA,1,1,NA,8,2,2,1,2
21445,5,1,1,48,1,1,6,2,570,30,90,615,0,0,0,0,0,NA,2,2,2,2,NA,1,2,2,2,2
21446,6,1,2,35,1,4,6,3,270,90,210,210,60,0,0,0,0,NA,2,2,2,2,NA,1,2,2,2,2
21447,6,2,3,35,2,2,3,6,615,0,105,1440,0,0,0,0,0,NA,2,2,2,2,NA,8,2,1,2,2
21448,3,1,6,47,2,3,1,NA,420,60,90,350,0,0,0,0,0,NA,2,1,1,2,NA,5,2,1,2,2
21449,3,2,1,24,2,3,1,5,385,75,45,105,80,0,0,0,0,NA,NA,NA,1,1,NA,8,2,2,1,2
21450,1,1,6,35,1,NA,3,3,550,0,180,755,35,0,0,0,0,NA,NA,NA,1,1,NA,6,2,2,2,2
21451,6,2,6,24,1,7,6,6,600,0,120,1440,0,0,0,0,0,NA,2,2,2,2,NA,1,2,2,2,2
21452,3,1,1,48,1,4,2,4,390,30,0,105,80,530,0,0,0,NA,NA,NA,1,1,NA,3,2,2,1,1
21453,6,1,5,35,2,6,4,6,540,90,210,1290,60,0,0,0,0,NA,2,2,2,2,NA,8,2,1,2,2
21454,2,1,1,48,1,6,3,4,600,0,30,930,70,420,0,0,0,NA,NA,NA,1,1,NA,5,2,2,2,2
21455,3,1,2,35,1,6,2,5,510,135,60,1350,115,0,0,0,0,NA,NA,NA,1,1,NA,1,2,2,2,2
21456,5,1,6,35,1,6,4,6,510,0,70,1350,70,0,0,0,0,NA,NA,NA,1,1,NA,8,2,2,2,2
21457,5,2,1,35,1,4,3,3,630,60,0,570,120,0,0,0,0,NA,NA,NA,1,1,NA,1,1,2,1,2
21458,3,2,3,35,1,4,1,3,500,55,25,975,70,450,0,0,0,NA,NA,NA,1,1,NA,3,2,1,1,2
21459,4,2,1,59,1,4,4,NA,545,45,30,535,20,0,0,0,0,NA,2,1,1,2,NA,1,2,NA,2,2
21460,5,2,1,12,2,4,1,6,450,165,20,110,35,490,0,0,0,NA,NA,NA,1,1,NA,8,2,2,2,2
21461,2,1,1,48,1,2,1,6,480,60,70,550,0,0,0,0,0,NA,2,1,1,2,NA,2,2,1,2,2
21462,5,1,1,10,1,7,1,6,480,30,155,495,100,0,0,0,0,NA,2,1,1,2,NA,1,2,1,1,2
21463,6,1,5,11,3,1,2,1,1035,0,75,1155,30,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
21464,6,2,1,24,2,6,4,6,280,0,100,585,40,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
21465,3,2,5,35,1,4,2,NA,620,120,0,470,20,480,0,0,0,NA,NA,NA,1,1,NA,1,1,2,2,2
21466,5,2,5,59,1,5,2,3,495,0,105,980,70,460,0,0,0,NA,NA,NA,1,1,NA,1,2,2,1,2
21467,5,1,6,47,2,4,1,6,290,0,45,855,85,405,0,0,0,NA,NA,NA,1,1,NA,1,2,1,2,2
21468,2,2,1,35,1,3,1,5,600,30,135,325,55,0,0,0,0,NA,NA,NA,1,1,NA,5,2,1,1,1
21469,5,1,1,35,1,2,2,5,735,135,0,430,0,0,0,0,0,NA,NA,NA,1,1,NA,2,2,2,2,1
21470,4,1,5,12,1,7,2,4,480,40,20,1050,0,470,0,0,0,NA,NA,NA,1,1,NA,8,2,2,1,2
21471,6,1,6,59,1,3,6,3,600,60,60,15,310,0,0,0,0,NA,2,2,2,2,NA,1,2,2,2,2
21472,2,2,1,35,1,6,1,3,500,120,25,180,0,0,0,0,0,NA,2,2,2,2,NA,1,2,2,2,2
21473,4,2,4,59,1,2,1,5,460,25,0,265,30,460,0,0,0,NA,NA,NA,1,1,NA,1,1,1,1,1
21474,1,2,6,35,1,2,1,6,745,30,0,910,0,0,0,0,0,NA,NA,NA,1,1,NA,1,1,1,1,2
21475,1,1,6,35,1,1,2,3,470,0,60,710,0,0,0,0,0,NA,2,1,1,2,NA,7,2,2,2,2
21476,1,1,1,35,1,2,2,6,585,0,120,740,0,600,0,0,0,NA,NA,NA,1,1,NA,7,2,2,1,2
21477,5,1,5,48,1,NA,4,2,545,0,150,1195,50,0,0,0,0,NA,NA,NA,2,2,NA,8,2,2,2,2
21478,3,2,1,59,1,NA,1,6,550,60,85,65,25,495,0,0,0,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA
21479,6,2,6,13,1,6,4,6,590,90,60,1380,60,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
21480,4,2,1,59,1,4,2,6,480,45,15,1080,45,600,0,0,0,NA,NA,NA,1,1,NA,1,2,2,2,2
21481,5,2,5,24,1,2,6,6,570,195,120,180,0,0,0,0,0,NA,2,2,2,2,NA,1,1,2,2,2
21482,3,2,1,35,1,6,6,2,300,0,60,0,25,0,0,0,0,NA,NA,NA,1,1,NA,2,1,2,2,2
21483,6,2,1,10,2,1,1,6,480,50,50,460,20,0,0,0,0,NA,2,2,2,2,NA,8,1,1,1,1
21484,2,2,2,48,1,NA,2,6,630,0,150,0,0,0,0,0,0,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA
21485,4,1,1,35,1,2,1,5,420,0,45,430,250,320,0,0,0,NA,NA,NA,1,1,NA,1,2,2,2,2
21486,5,2,1,12,1,4,2,4,465,0,40,725,25,385,0,0,0,NA,NA,NA,1,1,NA,1,2,2,2,2
21487,4,1,5,24,1,5,1,6,480,35,30,885,60,360,0,0,0,NA,NA,NA,1,1,NA,2,1,1,1,2
21488,5,1,6,11,3,1,6,6,480,90,135,1440,270,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
21489,1,1,6,35,1,1,3,4,510,0,40,810,0,0,390,0,90,1,2,2,2,2,1,4,2,2,2,2
21490,4,1,5,59,1,NA,2,6,600,0,30,1200,60,0,0,0,0,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA
21491,6,1,1,59,1,6,1,6,480,0,125,1050,0,0,0,0,700,NA,2,2,2,2,NA,1,2,2,2,2
21492,5,2,1,12,1,3,3,1,510,30,50,255,20,355,0,0,0,NA,NA,NA,1,1,NA,NA,2,2,2,2
21493,3,2,1,24,2,4,1,6,555,80,55,180,0,0,0,0,0,NA,NA,NA,1,1,NA,2,2,2,1,1
21494,3,2,6,35,1,7,2,2,480,45,30,820,0,500,0,0,0,NA,NA,NA,1,1,NA,1,2,2,2,2
21495,3,1,4,24,2,3,1,6,480,20,30,340,65,500,0,0,0,NA,NA,NA,1,1,NA,1,2,1,1,2
21496,6,2,1,10,2,6,1,6,320,210,200,330,210,0,0,0,0,NA,2,2,2,2,NA,1,2,1,2,1
21497,6,1,1,35,1,6,3,2,555,170,0,160,40,0,0,0,0,NA,2,2,2,2,NA,1,1,2,2,1
21498,3,1,2,10,1,4,1,2,480,0,70,570,40,485,0,0,0,NA,NA,NA,1,1,NA,3,2,2,2,1
21499,6,2,6,59,1,2,6,6,600,90,300,1240,0,0,0,0,0,NA,2,2,2,2,NA,1,1,2,2,2
21500,5,1,1,10,2,6,5,4,480,60,180,345,0,0,0,0,0,NA,2,2,2,2,NA,1,2,2,2,2
21501,2,2,1,35,1,1,1,4,530,25,40,430,160,310,0,0,0,NA,NA,NA,1,1,NA,5,2,1,1,1
21502,3,2,1,35,1,2,2,3,540,30,125,390,30,300,0,0,0,NA,NA,NA,1,1,NA,1,1,2,1,2
21503,2,2,6,59,1,6,5,4,610,0,75,1000,0,0,0,0,0,NA,NA,NA,1,1,NA,2,2,2,2,2
21504,5,1,1,24,1,4,3,6,390,140,70,355,90,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
21505,4,2,1,46,2,4,2,2,450,120,75,180,30,330,0,0,0,NA,NA,NA,1,1,NA,1,2,2,1,2
21506,6,2,3,46,2,3,2,2,640,105,50,1410,0,0,0,0,0,NA,2,1,1,2,NA,8,2,2,1,2
21507,3,2,2,35,1,6,1,6,460,80,80,115,60,370,0,0,0,NA,NA,NA,1,1,NA,1,2,2,NA,2
21508,2,1,6,24,1,4,5,2,420,0,0,565,0,0,0,0,0,NA,NA,NA,1,1,NA,4,2,2,2,2
21509,3,1,1,48,1,6,3,3,375,40,40,110,80,440,0,0,0,NA,NA,NA,1,1,NA,1,2,1,1,2
21510,5,1,5,24,1,2,3,6,360,60,40,1440,0,0,0,0,0,NA,2,2,2,2,NA,1,2,2,2,2
21511,6,1,3,10,2,7,6,1,550,80,60,1320,50,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
21512,1,2,6,47,1,1,5,1,1080,130,35,1375,0,0,0,0,20,2,2,2,2,2,2,4,2,2,2,1
21513,4,2,1,35,2,4,1,1,420,60,10,240,0,120,0,0,0,NA,2,1,1,2,NA,8,2,2,2,2
21514,5,2,1,59,1,5,1,2,480,75,540,35,40,15,0,0,0,NA,2,1,1,2,NA,2,2,2,2,1
21515,4,2,1,47,2,6,2,6,570,105,120,700,0,0,0,0,0,NA,NA,NA,1,1,NA,1,2,2,1,2
21516,6,2,1,24,2,1,1,6,540,120,120,510,0,0,0,0,0,NA,2,2,2,2,NA,8,2,1,2,2
21517,1,1,6,24,1,2,2,4,630,150,0,840,0,0,0,0,0,NA,1,1,1,2,1,4,2,2,1,2
21518,2,2,1,59,1,6,2,6,510,155,200,205,20,0,0,0,0,NA,2,2,2,2,NA,1,2,2,2,2
21519,3,1,1,35,1,4,2,4,525,55,15,435,165,510,0,0,0,NA,NA,NA,1,1,NA,2,2,1,1,2
21520,6,2,3,59,1,1,2,3,465,0,165,1225,65,0,0,0,0,NA,2,2,2,2,NA,8,1,1,2,2
21521,5,2,1,35,2,2,1,6,480,85,30,680,0,0,0,0,0,NA,NA,NA,1,1,NA,1,2,2,2,2
21522,3,2,1,35,1,6,2,2,480,110,30,35,30,480,0,0,0,NA,NA,NA,1,1,NA,1,1,2,2,2
21523,3,1,1,35,1,7,2,1,705,0,90,675,0,480,0,0,0,NA,NA,NA,1,1,NA,2,2,2,2,2
21524,6,1,6,35,1,7,2,5,630,0,40,1440,0,0,0,0,0,NA,2,2,2,2,NA,1,2,2,2,2
21525,1,1,6,46,2,5,3,2,630,0,0,630,0,0,0,0,0,NA,NA,NA,1,1,NA,5,2,2,2,2
21526,7,1,1,48,2,2,3,4,540,60,75,330,60,0,0,0,0,NA,2,2,2,2,NA,8,2,1,1,1
21527,5,2,1,10,2,2,2,2,570,60,50,245,0,0,0,0,0,NA,2,2,2,2,NA,1,2,2,1,2
21528,6,1,1,24,1,2,2,2,415,30,90,450,20,0,0,0,0,NA,2,2,2,2,NA,8,2,1,2,2
21529,3,1,2,48,1,4,3,4,760,0,120,0,420,0,0,0,0,NA,NA,NA,1,1,NA,4,2,2,2,1
21530,3,2,1,48,1,4,2,6,635,40,0,470,50,450,0,0,0,NA,NA,NA,1,1,NA,1,2,2,2,1
21531,5,2,1,35,1,6,1,5,420,0,0,630,0,0,0,0,0,NA,NA,NA,1,1,NA,1,1,2,2,2
21532,5,2,5,47,2,4,3,6,550,0,0,890,45,0,0,0,0,NA,2,2,2,2,NA,8,2,NA,NA,NA
21533,6,1,4,59,1,6,6,6,595,120,0,1265,10,0,0,0,0,NA,2,2,2,2,NA,8,2,2,1,2
21534,6,1,5,35,1,2,6,6,405,0,90,1205,35,0,0,0,0,NA,2,2,2,2,NA,1,2,2,2,2
