PUMFID,AGEGR10,SEX,MARSTAT,PRV,LUC_RST,EHG_ALL,GTU_110,GTU_130,DUR01,DUR05,DUR06,DURS200,DURL313,DUR08,DUR13,DUR14,DUR15,MRW_20,MRW_30,MRW_40,MRW_D40A,MRW_D40B,EDM_02,TST_01,TCS_110,TCS_120,TCS_150,TCS_200
17245,6,1,1,35,2,7.0,5.0,6.0,645,0,70,675,60,0,0,0,0,,2.0,2.0,2,2,,8.0,2.0,2.0,1.0,2.0
17246,7,2,6,59,1,1.0,2.0,2.0,485,135,60,1440,65,0,0,0,0,,2.0,1.0,1,2,,8.0,2.0,2.0,1.0,2.0
17247,6,2,6,47,1,4.0,2.0,6.0,450,0,30,1190,0,0,0,0,0,,2.0,2.0,2,2,,8.0,2.0,2.0,2.0,2.0
17248,4,1,1,10,2,4.0,3.0,1.0,670,0,30,1440,0,0,0,0,0,,,,1,1,,8.0,2.0,1.0,1.0,1.0
17249,3,2,1,48,1,3.0,1.0,1.0,420,60,240,0,0,0,0,0,0,,,1.0,1,2,2.0,2.0,2.0,2.0,2.0,2.0
17250,3,1,1,48,1,1.0,1.0,2.0,450,0,0,140,110,645,0,0,0,,,,1,1,,2.0,1.0,1.0,2.0,2.0
17251,2,2,2,24,1,1.0,3.0,6.0,595,55,90,345,90,0,0,0,0,,,,1,1,2.0,1.0,2.0,2.0,2.0,2.0
17252,6,1,3,24,2,1.0,6.0,6.0,540,30,45,1365,0,0,0,0,0,,2.0,2.0,2,2,,8.0,2.0,2.0,2.0,2.0
17253,7,2,1,35,1,6.0,2.0,6.0,570,30,180,420,0,0,0,0,0,,2.0,2.0,2,2,,8.0,2.0,2.0,2.0,2.0
17254,7,2,3,24,2,2.0,4.0,6.0,450,0,160,1350,40,0,0,0,0,,2.0,2.0,2,2,,8.0,2.0,1.0,2.0,2.0
17255,5,2,6,10,1,4.0,2.0,3.0,430,25,30,0,25,0,0,0,0,,2.0,1.0,1,2,,1.0,2.0,2.0,1.0,2.0
17256,4,1,1,24,1,2.0,2.0,6.0,360,55,120,850,20,690,0,0,0,,,,1,1,,1.0,2.0,1.0,2.0,2.0
17257,5,1,5,47,1,3.0,6.0,5.0,500,25,125,1155,70,0,0,0,0,,2.0,2.0,2,2,,1.0,1.0,2.0,1.0,2.0
17258,7,2,3,13,2,2.0,1.0,6.0,570,10,75,1290,0,0,0,0,0,,2.0,2.0,2,2,,8.0,2.0,2.0,2.0,1.0
17259,3,1,1,24,1,2.0,2.0,4.0,555,65,100,250,25,0,0,0,0,,,,1,1,,1.0,2.0,2.0,2.0,2.0
17260,5,2,5,11,3,6.0,4.0,2.0,505,30,90,1205,10,0,0,0,0,,2.0,1.0,1,2,,1.0,2.0,2.0,2.0,2.0
17261,2,1,6,47,1,1.0,3.0,3.0,205,120,55,655,0,0,0,0,0,,,1.0,1,2,,8.0,2.0,1.0,2.0,2.0
17262,6,1,1,35,1,3.0,6.0,1.0,270,0,75,340,70,0,0,0,0,,2.0,2.0,2,2,,8.0,2.0,2.0,1.0,1.0
17263,5,2,5,10,1,3.0,1.0,2.0,360,0,0,1440,330,0,0,0,0,,,,1,1,,1.0,2.0,2.0,1.0,2.0
17264,4,1,1,35,1,7.0,1.0,6.0,450,120,15,60,25,0,0,0,0,,,,1,1,,7.0,2.0,1.0,2.0,2.0
17265,5,1,1,10,1,7.0,1.0,6.0,510,40,110,515,105,0,0,0,0,,2.0,2.0,2,2,,8.0,2.0,2.0,1.0,2.0
17266,2,2,2,24,1,3.0,1.0,6.0,450,90,90,55,10,0,0,0,0,,,,1,1,,1.0,2.0,2.0,2.0,1.0
17267,6,2,2,24,2,1.0,3.0,2.0,600,0,30,105,30,0,0,0,0,,2.0,2.0,2,2,,8.0,2.0,2.0,1.0,2.0
17268,2,1,6,47,1,7.0,1.0,1.0,300,60,25,800,0,470,0,0,0,,,,1,1,,7.0,2.0,1.0,2.0,2.0
17269,5,2,1,59,1,7.0,2.0,6.0,540,0,120,900,0,540,0,0,0,,,,1,1,,1.0,2.0,1.0,2.0,2.0
17270,2,2,6,35,1,6.0,3.0,6.0,690,90,45,1440,0,0,0,0,0,,,,1,1,,4.0,2.0,1.0,1.0,1.0
17271,5,2,1,24,1,4.0,2.0,4.0,595,165,135,225,0,0,0,0,0,,2.0,2.0,2,2,,8.0,2.0,2.0,2.0,2.0
17272,3,2,1,24,1,6.0,2.0,4.0,360,30,60,140,70,460,0,0,0,,,,1,1,2.0,1.0,1.0,1.0,2.0,2.0
17273,5,2,2,24,1,2.0,2.0,5.0,495,60,55,115,0,535,0,0,0,,,,1,1,,1.0,2.0,1.0,1.0,2.0
17274,1,2,6,35,1,2.0,5.0,4.0,720,45,0,885,0,300,0,0,0,,,,1,1,,6.0,2.0,1.0,2.0,2.0
17275,7,1,1,59,1,5.0,6.0,1.0,480,20,30,910,50,0,0,0,0,,2.0,2.0,2,2,,8.0,2.0,2.0,2.0,2.0
17276,4,2,2,24,1,7.0,2.0,3.0,450,30,20,965,25,445,0,0,0,,,,1,1,,1.0,2.0,1.0,1.0,1.0
17277,7,1,6,59,1,1.0,6.0,2.0,510,90,90,1440,0,0,0,0,0,,2.0,2.0,2,2,,8.0,2.0,2.0,1.0,2.0
17278,7,2,4,48,2,1.0,4.0,6.0,480,40,110,1380,0,0,0,0,0,,2.0,2.0,2,2,,8.0,2.0,2.0,2.0,2.0
17279,3,2,6,35,1,6.0,2.0,3.0,480,0,60,1440,30,510,0,0,0,,,,1,1,,7.0,2.0,2.0,1.0,2.0
17280,4,2,1,59,1,4.0,5.0,6.0,510,0,110,525,0,180,0,0,0,,,,1,1,,8.0,1.0,1.0,1.0,1.0
17281,1,2,6,47,1,1.0,2.0,3.0,585,30,20,805,60,0,135,0,0,,,,1,1,2.0,6.0,2.0,2.0,1.0,2.0
17282,4,2,1,10,2,4.0,6.0,6.0,600,60,15,600,0,0,0,0,0,,,2.0,2,2,,2.0,1.0,2.0,2.0,2.0
17283,2,1,6,59,1,6.0,1.0,6.0,540,0,30,1170,65,0,0,0,0,,,,1,1,,7.0,2.0,2.0,1.0,2.0
17284,2,1,1,12,1,3.0,1.0,6.0,505,45,30,530,145,500,0,0,0,,,,1,1,,3.0,2.0,2.0,1.0,2.0
17285,5,1,6,12,1,1.0,5.0,2.0,555,40,30,1110,85,0,0,0,0,,,1.0,1,2,,8.0,2.0,2.0,2.0,2.0
17286,3,2,1,35,1,6.0,3.0,6.0,525,60,60,0,0,450,0,0,0,,,,1,1,,1.0,2.0,2.0,1.0,1.0
17287,4,2,2,48,2,2.0,2.0,2.0,570,60,60,600,60,480,0,0,0,,,,1,1,,1.0,2.0,2.0,2.0,1.0
17288,4,2,1,35,1,2.0,1.0,6.0,570,85,0,150,20,480,0,0,0,,,,1,1,,1.0,1.0,1.0,1.0,2.0
17289,4,1,1,10,1,4.0,2.0,2.0,540,0,180,0,0,0,0,0,0,,,,1,1,,1.0,2.0,2.0,1.0,2.0
17290,3,1,4,24,1,4.0,1.0,2.0,450,0,70,920,60,520,0,0,0,,,,1,1,,8.0,2.0,2.0,2.0,2.0
17291,4,1,1,35,1,6.0,6.0,3.0,510,110,0,30,40,0,0,0,0,,,,1,1,,1.0,1.0,2.0,2.0,2.0
17292,5,2,3,24,2,1.0,6.0,4.0,480,0,30,780,60,610,0,0,0,,,,1,1,,1.0,2.0,2.0,2.0,2.0
17293,5,2,1,11,3,7.0,1.0,6.0,405,0,55,505,100,520,0,0,0,,,,1,1,,8.0,2.0,1.0,2.0,2.0
17294,5,2,1,47,1,6.0,1.0,5.0,460,0,330,555,90,0,0,0,0,,,,1,1,,1.0,2.0,1.0,1.0,1.0
17295,3,1,2,24,1,2.0,2.0,2.0,540,70,70,180,0,0,0,0,0,,,1.0,1,2,,1.0,2.0,2.0,2.0,1.0
17296,5,2,5,59,1,2.0,1.0,6.0,360,75,115,1340,155,0,0,0,0,,2.0,2.0,2,2,,1.0,1.0,2.0,1.0,1.0
17297,1,1,6,35,1,,2.0,3.0,540,0,0,450,0,510,0,0,0,,,,1,1,,6.0,2.0,2.0,2.0,1.0
17298,6,1,1,46,2,7.0,3.0,6.0,480,0,70,415,55,0,0,0,0,,2.0,2.0,2,2,,8.0,2.0,2.0,2.0,2.0
17299,2,1,6,48,1,6.0,1.0,3.0,515,0,45,760,110,510,0,0,0,,2.0,1.0,1,2,,5.0,2.0,2.0,2.0,2.0
17300,1,2,6,35,1,6.0,2.0,6.0,750,0,0,960,0,0,415,0,0,1.0,1.0,1.0,1,2,1.0,7.0,2.0,2.0,2.0,2.0
17301,2,2,6,47,1,4.0,3.0,3.0,570,0,60,760,80,470,0,0,0,,,,1,1,,3.0,2.0,1.0,2.0,2.0
17302,6,1,5,24,1,2.0,6.0,6.0,495,0,270,1440,25,0,0,0,0,,2.0,2.0,2,2,,8.0,2.0,1.0,2.0,2.0
17303,6,2,1,24,1,2.0,2.0,3.0,550,45,100,815,0,0,0,0,0,,2.0,2.0,2,2,,1.0,2.0,2.0,2.0,2.0
17304,5,2,5,47,2,5.0,2.0,4.0,705,0,195,1015,200,0,0,0,0,,,,1,1,,1.0,2.0,2.0,2.0,2.0
17305,4,2,1,24,1,3.0,1.0,2.0,435,40,90,550,70,475,0,0,0,,,,1,1,,1.0,1.0,1.0,2.0,1.0
17306,3,2,1,35,1,7.0,1.0,5.0,420,60,30,135,165,405,0,0,0,,,,1,1,,2.0,2.0,2.0,2.0,2.0
17307,2,2,6,24,1,2.0,2.0,2.0,630,0,0,830,0,0,470,0,0,1.0,,2.0,2,2,1.0,7.0,,2.0,1.0,2.0
17308,6,2,5,59,1,5.0,1.0,2.0,330,90,60,1380,0,0,0,0,0,,2.0,2.0,2,2,,8.0,1.0,2.0,2.0,2.0
17309,2,1,6,48,1,6.0,2.0,2.0,645,30,50,1185,0,365,0,0,0,,,,1,1,,5.0,2.0,2.0,2.0,2.0
17310,5,2,1,59,1,,2.0,2.0,440,150,120,670,0,0,0,0,0,,2.0,2.0,2,2,,2.0,1.0,1.0,2.0,2.0
17311,4,2,1,13,1,4.0,2.0,2.0,480,0,85,0,0,0,0,0,0,,,,1,1,,1.0,2.0,1.0,1.0,2.0
17312,5,2,6,35,1,7.0,2.0,6.0,575,60,30,85,85,570,0,0,0,,,,1,1,,1.0,2.0,1.0,2.0,1.0
17313,3,2,6,24,1,4.0,2.0,6.0,540,30,10,915,35,435,0,0,0,,,,1,1,,1.0,2.0,2.0,2.0,1.0
17314,3,2,1,24,1,3.0,2.0,2.0,550,100,95,15,0,0,0,0,0,,2.0,2.0,2,2,,1.0,2.0,2.0,2.0,2.0
17315,3,1,1,35,1,6.0,2.0,2.0,710,0,30,40,0,0,0,0,0,,,,1,1,,1.0,2.0,2.0,2.0,1.0
17316,5,1,1,35,1,5.0,2.0,4.0,375,0,15,120,205,485,0,0,0,,,,1,1,,2.0,2.0,2.0,1.0,1.0
17317,3,2,6,13,2,6.0,1.0,4.0,545,120,90,810,60,0,0,0,0,,,,1,1,,2.0,2.0,2.0,1.0,2.0
17318,5,1,1,11,3,3.0,2.0,1.0,720,0,50,615,0,0,0,0,0,,2.0,2.0,2,2,,8.0,2.0,2.0,2.0,2.0
17319,3,2,1,13,1,6.0,1.0,3.0,305,250,20,0,0,0,0,0,0,,,,1,1,,3.0,2.0,1.0,2.0,2.0
17320,1,1,6,35,1,6.0,3.0,4.0,660,0,0,930,80,0,420,0,120,1.0,2.0,2.0,2,2,1.0,3.0,1.0,1.0,1.0,2.0
17321,6,2,1,48,2,4.0,4.0,2.0,640,20,95,455,50,0,0,0,0,,2.0,2.0,2,2,,1.0,2.0,2.0,2.0,2.0
17322,5,1,2,10,1,1.0,2.0,4.0,480,0,45,795,30,600,0,0,0,,,,1,1,,8.0,1.0,1.0,2.0,2.0
17323,5,1,1,48,1,3.0,5.0,3.0,510,60,0,120,0,0,0,0,0,,2.0,2.0,2,2,,1.0,1.0,2.0,2.0,2.0
17324,6,2,5,59,1,6.0,6.0,5.0,435,0,100,1440,45,270,0,0,0,,1.0,1.0,1,2,,8.0,2.0,2.0,2.0,2.0
17325,4,1,1,35,1,3.0,1.0,3.0,340,60,140,800,0,0,0,0,0,,,,1,1,,1.0,2.0,1.0,1.0,2.0
17326,2,2,1,35,1,7.0,2.0,6.0,455,10,60,75,0,525,0,0,0,,,,1,1,,5.0,2.0,2.0,2.0,2.0
17327,6,2,1,35,1,,3.0,6.0,510,300,55,355,0,0,0,0,0,,2.0,2.0,2,2,,8.0,1.0,1.0,2.0,1.0
17328,5,2,1,11,3,4.0,2.0,3.0,600,0,90,55,25,555,0,0,0,,,,1,1,,1.0,2.0,2.0,2.0,2.0
17329,5,1,1,24,1,4.0,1.0,3.0,320,20,170,185,140,440,0,0,0,,,,1,1,,1.0,2.0,2.0,2.0,2.0
17330,2,1,2,24,1,3.0,2.0,3.0,465,90,0,70,10,485,0,0,0,,,,1,1,,1.0,2.0,2.0,1.0,2.0
17331,6,1,5,12,1,1.0,2.0,1.0,725,70,80,1230,250,0,0,0,0,,2.0,2.0,2,2,,1.0,2.0,2.0,1.0,2.0
17332,5,2,6,35,1,5.0,3.0,3.0,590,0,60,1055,105,0,0,0,0,,2.0,1.0,1,2,,8.0,2.0,2.0,2.0,2.0
17333,6,2,3,12,1,1.0,3.0,2.0,510,90,70,1105,85,0,0,0,0,,1.0,2.0,2,2,,1.0,2.0,1.0,2.0,2.0
17334,5,2,1,24,1,5.0,2.0,5.0,600,120,135,195,45,0,0,0,0,,,,1,1,,1.0,2.0,2.0,2.0,2.0
17335,6,1,6,24,1,3.0,5.0,5.0,570,180,30,1440,0,0,105,0,0,,2.0,2.0,2,2,,8.0,1.0,2.0,2.0,2.0
17336,7,2,3,24,1,6.0,6.0,6.0,610,30,150,1380,0,0,0,0,0,,2.0,2.0,2,2,,8.0,2.0,1.0,,2.0
17337,5,1,5,46,1,3.0,2.0,,420,0,0,1440,0,0,0,0,0,,2.0,1.0,1,2,,1.0,2.0,2.0,1.0,
17338,5,2,1,47,2,2.0,2.0,3.0,400,0,70,520,140,0,0,0,0,,2.0,2.0,2,2,,8.0,2.0,2.0,2.0,2.0
17339,2,1,2,48,1,6.0,3.0,2.0,440,45,0,0,110,555,0,0,0,,,,1,1,,1.0,2.0,2.0,2.0,2.0
17340,6,1,1,35,1,1.0,3.0,3.0,520,45,65,510,30,0,0,0,0,,2.0,2.0,2,2,,8.0,2.0,2.0,2.0,2.0
17341,6,2,4,59,1,,6.0,2.0,620,40,90,1140,0,0,0,0,0,,2.0,2.0,2,2,,8.0,2.0,2.0,2.0,2.0
17342,1,2,6,11,3,6.0,2.0,3.0,570,25,50,695,65,0,90,0,130,,1.0,1.0,1,2,1.0,6.0,2.0,2.0,1.0,2.0
17343,1,1,6,12,2,2.0,2.0,1.0,310,0,245,490,10,0,310,0,135,1.0,2.0,1.0,1,2,1.0,5.0,2.0,2.0,2.0,2.0
17344,1,2,6,11,3,,2.0,2.0,630,30,0,1440,120,0,0,0,0,,,,1,1,,7.0,2.0,2.0,1.0,2.0
17345,6,1,1,59,2,3.0,1.0,6.0,560,30,0,480,0,0,0,0,0,,2.0,2.0,2,2,,8.0,1.0,1.0,2.0,1.0
17346,4,2,1,10,2,4.0,4.0,4.0,600,30,60,10,0,0,0,0,0,,,,1,1,,8.0,2.0,2.0,2.0,2.0
17347,5,2,1,35,1,7.0,1.0,6.0,465,30,80,295,135,300,0,0,0,,,,1,1,,1.0,1.0,1.0,2.0,2.0
17348,6,2,1,24,1,2.0,1.0,6.0,585,40,155,205,0,0,0,0,0,,2.0,2.0,2,2,,8.0,1.0,1.0,2.0,2.0
17349,3,1,1,24,1,6.0,1.0,6.0,440,10,120,345,95,495,0,0,0,,,,1,1,,1.0,1.0,2.0,2.0,1.0
17350,5,2,1,35,1,3.0,3.0,6.0,630,180,55,25,0,0,0,0,0,,2.0,1.0,1,2,,8.0,2.0,1.0,2.0,2.0
17351,1,1,6,48,2,2.0,2.0,3.0,720,0,40,1100,20,0,0,0,0,,,,1,1,,4.0,2.0,1.0,1.0,2.0
17352,3,1,1,24,1,4.0,3.0,3.0,500,30,90,640,0,0,0,0,0,,,,1,1,,3.0,2.0,2.0,2.0,1.0
17353,1,1,6,13,1,1.0,1.0,2.0,600,40,90,900,0,0,0,0,0,,,1.0,1,2,,7.0,2.0,2.0,2.0,2.0
17354,7,2,3,47,1,2.0,3.0,6.0,580,45,120,1290,0,0,0,0,0,,2.0,2.0,2,2,,8.0,2.0,2.0,2.0,1.0
17355,2,1,1,46,1,4.0,3.0,5.0,430,0,140,170,60,520,0,0,0,,,,1,1,,2.0,2.0,2.0,2.0,1.0
17356,3,1,4,59,1,2.0,3.0,6.0,390,0,0,705,155,735,0,0,0,,,,1,1,,1.0,2.0,1.0,1.0,1.0
17357,5,2,5,35,1,4.0,4.0,2.0,465,60,60,880,140,300,0,0,0,,2.0,1.0,1,2,,4.0,2.0,2.0,1.0,2.0
17358,5,2,2,35,1,4.0,2.0,5.0,580,240,20,420,0,0,0,0,0,,,,1,1,,3.0,1.0,1.0,1.0,1.0
17359,7,1,1,48,2,7.0,2.0,3.0,630,0,60,45,240,0,0,0,0,,2.0,1.0,1,2,,1.0,2.0,2.0,1.0,2.0
17360,2,2,6,10,1,2.0,3.0,1.0,800,60,30,1215,0,0,0,0,0,,2.0,2.0,2,2,,1.0,2.0,2.0,1.0,2.0
17361,5,1,1,35,2,3.0,3.0,5.0,425,0,20,1210,60,490,0,0,0,,,,1,1,,8.0,1.0,2.0,1.0,2.0
17362,3,2,1,48,1,4.0,6.0,1.0,615,45,150,345,0,0,0,0,0,,,,1,1,,1.0,2.0,2.0,2.0,2.0
17363,2,2,1,59,1,2.0,2.0,1.0,435,0,0,15,195,0,0,0,0,,2.0,2.0,2,2,,4.0,1.0,2.0,2.0,1.0
17364,1,2,6,59,1,2.0,2.0,5.0,405,35,0,560,0,450,0,0,0,1.0,2.0,1.0,1,2,1.0,5.0,2.0,2.0,1.0,2.0
17365,5,2,2,24,2,3.0,1.0,6.0,495,0,60,570,95,435,0,0,0,,,,1,1,,1.0,2.0,1.0,2.0,1.0
17366,5,1,1,59,1,5.0,6.0,2.0,580,0,105,255,0,725,0,0,0,,,,1,1,,8.0,2.0,2.0,2.0,2.0
17367,2,1,6,46,1,2.0,1.0,6.0,495,0,120,945,140,495,0,0,0,,,,1,1,,1.0,2.0,2.0,2.0,2.0
17368,7,2,1,24,1,1.0,6.0,6.0,525,75,30,455,0,0,0,0,0,,2.0,2.0,2,2,,8.0,2.0,2.0,2.0,2.0
17369,2,1,6,12,2,4.0,3.0,1.0,540,30,0,1110,10,60,0,0,0,,,1.0,1,2,,1.0,2.0,2.0,2.0,2.0
17370,4,1,4,35,1,2.0,6.0,3.0,900,0,0,870,20,0,0,0,0,,,,1,1,,3.0,2.0,2.0,2.0,2.0
17371,7,2,5,24,1,2.0,6.0,6.0,540,0,90,940,0,0,0,0,0,,2.0,2.0,2,2,,8.0,2.0,2.0,2.0,2.0
17372,3,1,1,35,2,7.0,2.0,4.0,465,15,0,270,60,480,0,0,0,,,,1,1,,1.0,2.0,2.0,2.0,1.0
17373,2,2,6,59,1,5.0,1.0,2.0,630,30,0,990,0,335,0,0,0,,,,1,1,,1.0,2.0,2.0,1.0,2.0
17374,3,1,6,24,1,3.0,2.0,6.0,375,45,30,755,15,675,0,0,0,,,,1,1,,1.0,2.0,2.0,2.0,2.0
17375,7,2,3,46,1,2.0,5.0,6.0,450,75,0,1225,0,0,0,0,0,,2.0,2.0,2,2,,8.0,2.0,2.0,2.0,2.0
17376,6,2,1,59,1,4.0,3.0,4.0,645,75,75,705,0,0,0,0,0,,2.0,2.0,2,2,,8.0,2.0,2.0,2.0,2.0
17377,1,1,6,35,1,4.0,3.0,1.0,690,0,20,1440,0,610,0,0,0,,,,1,1,,6.0,2.0,2.0,2.0,1.0
17378,2,1,6,24,1,7.0,6.0,4.0,350,0,30,880,0,980,0,0,0,,,,1,1,,7.0,2.0,2.0,2.0,2.0
17379,1,2,6,35,2,1.0,6.0,6.0,510,0,0,325,0,0,325,0,0,1.0,2.0,2.0,2,2,1.0,7.0,2.0,2.0,2.0,2.0
17380,7,2,6,24,1,1.0,6.0,6.0,300,280,0,1260,0,0,0,0,0,,2.0,2.0,2,2,,8.0,2.0,1.0,2.0,2.0
17381,6,2,1,35,1,3.0,4.0,2.0,525,30,185,275,90,0,0,0,0,,2.0,2.0,2,2,,1.0,2.0,1.0,2.0,2.0
17382,5,1,2,24,2,2.0,2.0,6.0,615,195,45,105,90,0,0,0,0,,2.0,1.0,1,2,,1.0,1.0,2.0,2.0,2.0
17383,5,2,1,35,1,4.0,2.0,5.0,510,0,105,255,0,255,0,0,0,,2.0,1.0,1,2,,3.0,2.0,2.0,1.0,1.0
17384,5,2,5,12,1,2.0,3.0,6.0,330,30,30,1185,135,0,0,0,0,,,,1,1,,8.0,1.0,,1.0,2.0
17385,6,2,3,48,1,6.0,1.0,6.0,525,45,100,990,20,495,0,0,0,,,,1,1,,8.0,1.0,2.0,1.0,1.0
17386,7,2,3,35,1,7.0,6.0,6.0,525,70,0,985,0,0,0,0,0,,2.0,2.0,2,2,,8.0,2.0,2.0,2.0,2.0
17387,2,2,6,47,1,2.0,3.0,1.0,615,190,0,825,0,0,0,0,0,,2.0,2.0,2,2,,4.0,2.0,2.0,2.0,1.0
17388,4,1,1,35,1,4.0,1.0,6.0,450,55,10,55,190,330,0,0,0,,,,1,1,,2.0,2.0,2.0,1.0,2.0
17389,7,2,3,59,1,4.0,3.0,1.0,630,60,20,1440,90,0,0,0,0,,2.0,2.0,2,2,,1.0,2.0,2.0,1.0,2.0
17390,6,2,1,35,1,4.0,3.0,6.0,510,0,120,510,240,0,0,0,0,,2.0,2.0,2,2,,1.0,2.0,2.0,2.0,2.0
17391,3,1,2,24,1,7.0,2.0,3.0,330,90,100,600,0,750,0,0,0,,,,1,1,,1.0,1.0,2.0,1.0,2.0
17392,7,2,5,47,1,6.0,4.0,1.0,320,30,140,1340,0,0,0,0,0,,2.0,2.0,2,2,,1.0,2.0,2.0,2.0,2.0
17393,5,1,1,35,2,3.0,6.0,5.0,375,20,130,395,170,0,0,0,0,,,,1,1,,1.0,2.0,2.0,2.0,2.0
17394,2,1,6,24,1,4.0,1.0,4.0,540,60,135,875,0,565,0,0,0,,,,1,1,,1.0,2.0,1.0,1.0,2.0
17395,4,2,1,24,2,4.0,3.0,1.0,690,90,90,585,0,0,0,0,0,,2.0,2.0,2,2,,8.0,2.0,2.0,2.0,2.0
17396,1,1,6,48,1,1.0,2.0,1.0,560,0,0,890,0,0,410,0,135,1.0,2.0,2.0,2,2,1.0,2.0,2.0,2.0,2.0,2.0
17397,1,1,6,24,1,2.0,4.0,6.0,570,60,20,1120,140,0,0,0,0,,2.0,1.0,1,2,,8.0,2.0,2.0,2.0,1.0
17398,5,2,1,35,1,6.0,2.0,6.0,690,0,140,0,0,0,0,0,0,,2.0,2.0,2,2,,8.0,2.0,2.0,2.0,2.0
17399,5,2,5,24,1,1.0,6.0,6.0,515,30,30,1095,115,345,0,0,0,,,,1,1,,8.0,2.0,2.0,2.0,2.0
17400,5,1,6,48,2,4.0,6.0,1.0,660,0,160,1440,0,0,0,0,0,,,,1,1,,8.0,2.0,2.0,2.0,2.0
17401,4,2,6,35,1,4.0,2.0,5.0,405,90,25,300,0,0,0,0,0,,,,1,1,,2.0,2.0,2.0,2.0,2.0
17402,4,1,6,12,1,2.0,2.0,5.0,420,0,60,1410,80,525,0,0,0,,,,1,1,,1.0,1.0,1.0,2.0,1.0
17403,7,2,1,59,1,4.0,5.0,3.0,720,80,0,0,0,0,0,0,0,,2.0,2.0,2,2,,1.0,2.0,2.0,2.0,2.0
17404,5,1,1,10,2,4.0,2.0,6.0,420,0,120,900,0,0,0,0,0,,1.0,1.0,1,2,,8.0,2.0,1.0,2.0,2.0
17405,6,2,3,35,1,7.0,2.0,6.0,535,0,180,1200,150,0,0,0,0,,2.0,2.0,2,2,,8.0,2.0,2.0,2.0,2.0
17406,6,2,5,13,1,3.0,1.0,4.0,445,255,140,710,0,0,0,0,0,,1.0,2.0,2,2,,1.0,2.0,1.0,2.0,2.0
17407,5,2,1,35,2,4.0,2.0,6.0,515,75,155,205,0,0,0,0,0,,2.0,2.0,2,2,,1.0,1.0,2.0,2.0,2.0
17408,3,1,1,35,1,4.0,2.0,5.0,500,0,125,350,90,0,0,0,0,,,,1,1,,2.0,2.0,2.0,1.0,2.0
17409,4,2,3,59,1,4.0,6.0,6.0,530,0,60,1200,0,0,0,0,0,,2.0,1.0,1,2,,1.0,2.0,2.0,2.0,2.0
17410,4,1,5,11,3,3.0,4.0,,1320,0,30,0,0,0,0,0,0,,2.0,2.0,2,2,,1.0,2.0,2.0,2.0,1.0
17411,5,2,1,10,1,4.0,3.0,2.0,480,135,150,190,100,0,0,0,0,,1.0,1.0,1,2,,1.0,2.0,2.0,2.0,2.0
17412,5,2,1,13,1,7.0,1.0,6.0,525,50,20,1160,35,530,0,0,0,,,,1,1,,1.0,1.0,2.0,1.0,2.0
17413,1,1,6,35,1,2.0,2.0,2.0,720,0,0,585,0,0,0,0,0,1.0,2.0,1.0,1,2,,2.0,2.0,2.0,2.0,2.0
17414,1,2,6,35,1,1.0,3.0,2.0,500,0,110,940,40,0,380,0,120,1.0,2.0,2.0,2,2,1.0,3.0,2.0,2.0,2.0,2.0
17415,2,2,6,24,1,2.0,3.0,3.0,480,0,0,550,0,510,0,0,0,,,,1,1,,5.0,1.0,1.0,2.0,1.0
17416,3,2,6,24,2,3.0,1.0,3.0,570,165,45,575,0,0,0,0,0,,2.0,2.0,2,2,,1.0,2.0,2.0,2.0,2.0
17417,2,2,6,35,1,6.0,2.0,5.0,705,0,40,1065,30,395,0,0,120,,,,1,1,,4.0,2.0,2.0,2.0,2.0
17418,3,1,1,35,1,6.0,1.0,2.0,540,90,0,90,35,0,0,0,0,,,,1,1,,6.0,2.0,2.0,2.0,2.0
17419,2,2,6,48,1,,1.0,6.0,540,0,0,795,0,645,0,0,0,,,,2,2,,1.0,2.0,1.0,,2.0
17420,3,2,1,48,1,,2.0,4.0,560,60,90,345,0,240,0,0,0,,,,2,2,,,,,,
17421,1,2,4,59,1,1.0,1.0,4.0,600,0,30,505,130,0,0,0,0,,,2.0,2,2,,2.0,2.0,2.0,2.0,2.0
17422,3,2,1,35,1,6.0,1.0,6.0,525,0,60,0,20,0,0,0,0,,,,1,1,,3.0,1.0,2.0,1.0,2.0
17423,3,2,2,10,1,4.0,1.0,2.0,600,90,90,150,0,0,0,0,0,,,,1,1,,1.0,1.0,2.0,1.0,1.0
17424,3,1,1,59,2,7.0,1.0,6.0,420,45,30,0,45,840,0,0,0,,,,1,1,1.0,1.0,2.0,2.0,1.0,1.0
17425,1,1,2,35,1,6.0,4.0,4.0,555,195,0,360,0,180,0,0,0,,,,1,1,,3.0,2.0,2.0,1.0,1.0
17426,6,1,6,35,1,4.0,6.0,3.0,705,30,15,1185,0,0,0,0,0,,2.0,2.0,2,2,,1.0,2.0,2.0,2.0,2.0
17427,3,2,6,13,1,5.0,2.0,6.0,700,0,95,1050,55,245,0,0,0,,,,1,1,,8.0,2.0,2.0,2.0,2.0
17428,7,2,3,24,1,4.0,1.0,6.0,510,0,90,1260,60,0,0,0,0,,2.0,2.0,2,2,,8.0,2.0,2.0,2.0,2.0
17429,2,2,4,13,1,4.0,1.0,6.0,615,0,60,1185,30,0,0,0,0,,2.0,1.0,1,2,,5.0,2.0,2.0,1.0,2.0
17430,4,2,1,13,1,6.0,1.0,5.0,480,0,135,770,25,0,0,0,0,,2.0,1.0,1,2,,3.0,2.0,2.0,2.0,2.0
